TimeStartup,QuatX,QuatY,QuatZ,QuatS,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature,Pressure
10931110006000,+0.9544525,-2.98263E-001,-3.16322E-003,+7.02368E-003,+00.000283,-00.000633,-00.000096,+00.2341,-00.1972,+10.0863,-0.161,+0.451,-0.600,+024.47,+100.47
10931111257000,+0.9544525,-2.98263E-001,-3.16322E-003,+7.02368E-003,-00.004044,+00.007705,+00.001368,-00.2473,-00.3180,+10.1478,-0.161,+0.451,-0.600,+024.47,+100.48
10931112507000,+0.9544551,-2.98255E-001,-3.15869E-003,+7.03004E-003,-00.001475,+00.001491,-00.000176,-00.0565,-00.3128,+10.1068,-0.020,+0.576,-0.649,+024.48,+100.48
10931113757000,+0.9544551,-2.98255E-001,-3.15869E-003,+7.03004E-003,+00.000433,-00.005560,-00.003839,-00.2101,-00.4431,+10.1342,-0.020,+0.576,-0.649,+024.48,+100.48
10931115007000,+0.9544547,-2.98256E-001,-3.15081E-003,+7.04199E-003,-00.005400,+00.007377,-00.003007,-00.2671,-00.3579,+10.0536,-0.020,+0.576,-0.649,+024.48,+100.48
10931116257000,+0.9544547,-2.98256E-001,-3.15081E-003,+7.04199E-003,+00.000158,+00.000659,-00.000314,+00.4576,-00.0863,+09.9686,+0.175,+0.592,-0.733,+024.48,+100.49
10931117507000,+0.954453,-2.98262E-001,-3.15890E-003,+7.02694E-003,+00.001521,-00.000978,+00.002853,+00.3188,-00.3395,+10.0934,+0.175,+0.592,-0.733,+024.48,+100.49
10931118757000,+0.954453,-2.98262E-001,-3.15890E-003,+7.02694E-003,-00.001543,+00.007860,-00.000572,+00.0735,-00.0955,+10.1646,+0.175,+0.592,-0.733,+024.47,+100.49
10931120007000,+0.954457,-2.98249E-001,-3.13778E-003,+7.03531E-003,+00.004459,+00.003694,-00.002949,+00.1899,-00.2295,+10.2056,+0.329,+0.458,-0.824,+024.47,+100.47
10931121257000,+0.954457,-2.98249E-001,-3.13778E-003,+7.03531E-003,+00.002139,+00.001739,-00.000703,+00.0182,-00.3893,+10.0708,+0.329,+0.458,-0.824,+024.47,+100.47
10931122507000,+0.954451,-2.98268E-001,-3.14362E-003,+7.03608E-003,-00.001497,+00.007273,+00.002693,-00.1707,-00.0032,+09.9446,+0.329,+0.458,-0.824,+024.47,+100.47
10931123757000,+0.954451,-2.98268E-001,-3.14362E-003,+7.03608E-003,+00.003177,+00.005286,+00.005886,-00.0154,-00.1382,+10.0475,+0.329,+0.458,-0.824,+024.47,+100.48
10931125007000,+0.9544568,-2.98250E-001,-3.15544E-003,+7.02972E-003,+00.000197,-00.007043,+00.000271,+00.1132,-00.2365,+10.1599,+0.380,+0.223,-0.885,+024.48,+100.48
10931126257000,+0.9544568,-2.98250E-001,-3.15544E-003,+7.02972E-003,-00.001604,-00.000745,-00.007126,-00.5655,-00.1652,+10.1761,+0.380,+0.223,-0.885,+024.48,+100.48
10931127507000,+0.9544548,-2.98256E-001,-3.14090E-003,+7.03504E-003,+00.000867,+00.001128,-00.005091,-00.0396,-00.3416,+10.1344,+0.380,+0.223,-0.885,+024.48,+100.47
10931128757000,+0.9544548,-2.98256E-001,-3.14090E-003,+7.03504E-003,-00.001584,-00.005526,+00.000503,+00.1317,+00.0595,+09.9195,+0.227,-0.019,-0.850,+024.48,+100.47
10931130007000,+0.9544517,-2.98266E-001,-3.14874E-003,+7.03184E-003,+00.000143,+00.002932,+00.006830,-00.2577,-00.1050,+10.0264,+0.227,-0.019,-0.850,+024.47,+100.47
10931131257000,+0.9544517,-2.98266E-001,-3.14874E-003,+7.03184E-003,+00.002382,-00.000371,+00.005256,-00.0327,-00.0999,+10.2296,+0.227,-0.019,-0.850,+024.47,+100.47
10931132507000,+0.9544583,-2.98245E-001,-3.14753E-003,+7.03072E-003,+00.000714,-00.003618,-00.004756,-00.1775,-00.1215,+10.2022,+0.227,-0.019,-0.850,+024.47,+100.47
10931133757000,+0.9544583,-2.98245E-001,-3.14753E-003,+7.03072E-003,+00.002427,+00.000080,-00.006271,+00.0503,-00.2208,+10.1761,-0.030,-0.058,-0.752,+024.47,+100.47
10931135007000,+0.9544531,-2.98262E-001,-3.16005E-003,+7.01545E-003,+00.004771,-00.006864,-00.001733,+00.1768,+00.1006,+10.0203,-0.030,-0.058,-0.752,+024.47,+100.47
10931136257000,+0.9544531,-2.98262E-001,-3.16005E-003,+7.01545E-003,+00.001853,-00.004125,+00.004603,+00.0626,-00.3696,+10.0828,-0.030,-0.058,-0.752,+024.47,+100.47
10931137507000,+0.954455,-2.98256E-001,-3.15716E-003,+7.02578E-003,+00.000262,-00.003995,+00.004377,-00.0326,-00.0240,+10.1584,-0.205,+0.108,-0.632,+024.47,+100.47
10931138757000,+0.954455,-2.98256E-001,-3.15716E-003,+7.02578E-003,+00.001434,-00.009437,+00.000534,-00.1243,+00.0330,+10.2612,-0.205,+0.108,-0.632,+024.47,+100.47
10931140007000,+0.9544547,-2.98257E-001,-3.16992E-003,+7.02277E-003,-00.004456,-00.002575,-00.002230,-00.3092,-00.2919,+10.1796,-0.205,+0.108,-0.632,+024.47,+100.49
10931141257000,+0.9544547,-2.98257E-001,-3.16992E-003,+7.02277E-003,-00.006288,+00.001171,-00.002147,+00.0309,+00.3151,+10.0215,-0.214,+0.340,-0.591,+024.47,+100.49
10931142507000,+0.9544525,-2.98263E-001,-3.16161E-003,+7.02970E-003,-00.001789,-00.001967,+00.003216,+00.2643,+00.0963,+10.1369,-0.214,+0.340,-0.591,+024.47,+100.49
10931143756000,+0.9544525,-2.98263E-001,-3.16161E-003,+7.02970E-003,-00.004244,+00.000798,+00.002357,+00.1686,-00.0435,+10.0861,-0.214,+0.340,-0.591,+024.47,+100.47
10931145007000,+0.9544539,-2.98259E-001,-3.15358E-003,+7.04143E-003,-00.004932,+00.007737,+00.000958,+00.2235,+00.0095,+10.2160,-0.214,+0.340,-0.591,+024.47,+100.47
10931146256000,+0.9544539,-2.98259E-001,-3.15358E-003,+7.04143E-003,+00.000421,+00.001837,+00.001685,+00.5554,-00.2559,+10.1589,-0.111,+0.511,-0.610,+024.47,+100.47
10931147507000,+0.954451,-2.98269E-001,-3.15917E-003,+7.03350E-003,-00.001472,+00.001764,+00.002260,+00.0747,-00.2086,+10.1004,-0.111,+0.511,-0.610,+024.47,+100.48
10931148757000,+0.954451,-2.98269E-001,-3.15917E-003,+7.03350E-003,-00.002219,+00.007498,+00.002878,-00.0901,-00.3407,+10.1618,-0.111,+0.511,-0.610,+024.48,+100.48
10931150007000,+0.9544539,-2.98259E-001,-3.15654E-003,+7.03357E-003,+00.002327,-00.001664,+00.000051,-00.0524,-00.4776,+10.1440,+0.062,+0.593,-0.683,+024.48,+100.48
10931151257000,+0.9544539,-2.98259E-001,-3.15654E-003,+7.03357E-003,-00.004878,+00.003167,-00.003609,-00.2822,-00.5700,+10.1131,+0.062,+0.593,-0.683,+024.48,+100.49
10931152506000,+0.9544528,-2.98262E-001,-3.15112E-003,+7.04375E-003,-00.002272,+00.004188,-00.002611,+00.1398,+00.0573,+10.0354,+0.062,+0.593,-0.683,+024.48,+100.49
10931153756000,+0.9544528,-2.98262E-001,-3.15112E-003,+7.04375E-003,+00.002404,-00.003278,+00.001458,+00.1611,-00.4172,+10.0698,+0.062,+0.593,-0.683,+024.47,+100.49
10931155007000,+0.9544529,-2.98262E-001,-3.15271E-003,+7.04530E-003,-00.003331,+00.002723,+00.001259,+00.0438,-00.1736,+10.1143,+0.240,+0.552,-0.771,+024.47,+100.49
10931156257000,+0.9544529,-2.98262E-001,-3.15271E-003,+7.04530E-003,+00.002924,+00.001071,-00.001232,-00.0280,+00.1182,+10.1788,+0.240,+0.552,-0.771,+024.47,+100.49
10931157507000,+0.9544537,-2.98260E-001,-3.15398E-003,+7.03131E-003,+00.004450,-00.002517,-00.001145,-00.0035,-00.5062,+10.1632,+0.240,+0.552,-0.771,+024.47,+100.49
10931158757000,+0.9544537,-2.98260E-001,-3.15398E-003,+7.03131E-003,-00.001764,+00.003646,-00.001125,-00.0718,+00.0636,+10.0018,+0.376,+0.375,-0.850,+024.47,+100.49
10931160006000,+0.9544494,-2.98274E-001,-3.13917E-003,+7.03906E-003,+00.004041,+00.004440,+00.004985,+00.0110,-00.0047,+10.0090,+0.376,+0.375,-0.850,+024.47,+100.48
10931161257000,+0.9544494,-2.98274E-001,-3.13917E-003,+7.03906E-003,+00.005695,-00.003715,+00.005110,+00.2684,-00.2437,+10.0961,+0.376,+0.375,-0.850,+024.48,+100.48
10931162507000,+0.9544553,-2.98254E-001,-3.15088E-003,+7.03368E-003,-00.000842,+00.001430,-00.002152,-00.2278,-00.2216,+10.1087,+0.344,+0.109,-0.883,+024.48,+100.48
10931163756000,+0.9544553,-2.98254E-001,-3.15088E-003,+7.03368E-003,+00.003087,+00.004002,-00.003046,-00.0901,-00.4001,+10.1543,+0.344,+0.109,-0.883,+024.48,+100.49
10931165007000,+0.954451,-2.98268E-001,-3.14873E-003,+7.02958E-003,+00.002173,-00.004812,-00.002405,+00.2125,-00.0439,+10.0133,+0.344,+0.109,-0.883,+024.48,+100.49
10931166257000,+0.954451,-2.98268E-001,-3.14873E-003,+7.02958E-003,-00.001516,+00.001033,+00.002621,-00.2034,-00.0604,+09.9719,+0.344,+0.109,-0.883,+024.48,+100.49
10931167506000,+0.9544505,-2.98270E-001,-3.14726E-003,+7.02193E-003,+00.004705,+00.000342,+00.006563,-00.0718,-00.0339,+10.1501,+0.123,-0.061,-0.816,+024.48,+100.47
10931168756000,+0.9544505,-2.98270E-001,-3.14726E-003,+7.02193E-003,+00.001637,-00.001024,+00.001225,-00.1074,-00.1072,+10.1359,+0.123,-0.061,-0.816,+024.48,+100.47
10931170006000,+0.9544536,-2.98260E-001,-3.14554E-003,+7.02921E-003,+00.000295,+00.001607,-00.003396,+00.0967,-00.1521,+10.1852,+0.123,-0.061,-0.816,+024.47,+100.47
10931171257000,+0.9544536,-2.98260E-001,-3.14554E-003,+7.02921E-003,+00.005127,-00.005654,-00.000699,+00.0562,-00.1374,+10.1008,-0.126,-0.009,-0.691,+024.47,+100.47
10931172506000,+0.9544483,-2.98277E-001,-3.15518E-003,+7.01949E-003,+00.000009,-00.003154,+00.002889,-00.0637,-00.3467,+10.0510,-0.126,-0.009,-0.691,+024.47,+100.47
10931173756000,+0.9544483,-2.98277E-001,-3.15518E-003,+7.01949E-003,-00.001801,-00.004745,+00.001726,-00.0116,-00.1314,+10.0736,-0.126,-0.009,-0.691,+024.47,+100.47
