TimeStartup,QuatX,QuatY,QuatZ,QuatS,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature,Pressure
133622506000,+0.8555898,+5.17621E-001,+2.07625E-003,+5.49588E-003,-00.000031,-00.000700,-00.001437,+00.0258,-00.1245,+10.0451,+0.315,+0.072,-0.917,+025.52,+101.12
133623757000,+0.8555898,+5.17621E-001,+2.07625E-003,+5.49588E-003,+00.000639,-00.000933,-00.000597,+00.0381,-00.1336,+10.0384,+0.276,+0.026,-0.901,+025.51,+101.11
133625007000,+0.8555895,+5.17622E-001,+2.07524E-003,+5.49424E-003,+00.001122,-00.000454,-00.000018,+00.0467,-00.1271,+10.0577,+0.276,+0.026,-0.901,+025.51,+101.11
133626257000,+0.8555895,+5.17622E-001,+2.07524E-003,+5.49424E-003,+00.001258,-00.000001,-00.000128,+00.0405,-00.1353,+10.0615,+0.276,+0.026,-0.901,+025.51,+101.11
133627507000,+0.8555889,+5.17623E-001,+2.07085E-003,+5.49832E-003,+00.001324,+00.000057,-00.000673,+00.0347,-00.1287,+10.0757,+0.276,+0.026,-0.901,+025.51,+101.12
133628756000,+0.8555889,+5.17623E-001,+2.07085E-003,+5.49832E-003,+00.001121,-00.000383,-00.000809,+00.0255,-00.0961,+10.0912,+0.234,-0.010,-0.890,+025.51,+101.12
133630006000,+0.855588,+5.17624E-001,+2.06685E-003,+5.49905E-003,+00.001131,-00.001460,-00.001143,+00.0228,-00.1243,+10.0962,+0.234,-0.010,-0.890,+025.50,+101.12
133631257000,+0.855588,+5.17624E-001,+2.06685E-003,+5.49905E-003,+00.000680,-00.001705,-00.001104,+00.0302,-00.1133,+10.1157,+0.234,-0.010,-0.890,+025.51,+101.12
133632507000,+0.8555875,+5.17625E-001,+2.06944E-003,+5.50207E-003,-00.000117,-00.001133,-00.001091,+00.0336,-00.1072,+10.1097,+0.187,-0.035,-0.880,+025.52,+101.12
133633756000,+0.8555875,+5.17625E-001,+2.06944E-003,+5.50207E-003,-00.000882,-00.000539,-00.000980,+00.0406,-00.1331,+10.0999,+0.187,-0.035,-0.880,+025.52,+101.12
133635007000,+0.8555874,+5.17625E-001,+2.07028E-003,+5.50428E-003,-00.001626,+00.000216,-00.000393,+00.0325,-00.1100,+10.0738,+0.187,-0.035,-0.880,+025.53,+101.12
