TimeStartup,QuatX,QuatY,QuatZ,QuatS,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,MagX,MagY,MagZ,Temperature,Pressure
16179506257000,+0.7810015,+6.24500E-001,+3.13829E-003,+5.21411E-003,+00.000042,+00.000759,-00.000117,+00.0123,-00.0872,+10.0719,-0.054,-0.040,-0.766,+025.18,+101.14
16179507507000,+0.7810014,+6.24500E-001,+3.13696E-003,+5.20806E-003,+00.000255,+00.001174,+00.000079,+00.0168,-00.0922,+10.0764,-0.051,-0.035,-0.767,+025.18,+101.14
16179508757000,+0.7810014,+6.24500E-001,+3.13696E-003,+5.20806E-003,+00.000666,+00.001121,+00.000517,+00.0122,-00.1034,+10.0844,-0.051,-0.035,-0.767,+025.19,+101.14
16179510007000,+0.781002,+6.24499E-001,+3.13824E-003,+5.20683E-003,+00.000359,+00.001375,+00.000326,+00.0093,-00.1154,+10.0852,-0.051,-0.035,-0.767,+025.19,+101.14
16179511257000,+0.781002,+6.24499E-001,+3.13824E-003,+5.20683E-003,-00.000198,+00.001545,+00.000174,+00.0014,-00.1277,+10.0752,-0.053,-0.037,-0.763,+025.19,+101.14
16179512507000,+0.7810009,+6.24500E-001,+3.14021E-003,+5.20621E-003,-00.000699,+00.000965,-00.000379,+00.0041,-00.1354,+10.0667,-0.053,-0.037,-0.763,+025.19,+101.14
16179513757000,+0.7810009,+6.24500E-001,+3.14021E-003,+5.20621E-003,-00.000779,+00.000373,-00.000803,+00.0173,-00.1280,+10.0662,-0.053,-0.037,-0.763,+025.19,+101.14
16179515007000,+0.781001,+6.24500E-001,+3.13956E-003,+5.20634E-003,-00.000644,+00.000024,-00.000678,+00.0202,-00.1150,+10.0699,-0.053,-0.037,-0.763,+025.18,+101.14
16179516256000,+0.781001,+6.24500E-001,+3.13956E-003,+5.20634E-003,-00.000193,-00.000217,-00.000206,+00.0165,-00.1105,+10.0765,-0.056,-0.043,-0.766,+025.18,+101.14
16179517507000,+0.781001,+6.24500E-001,+3.13821E-003,+5.20588E-003,+00.000356,-00.000026,+00.000121,+00.0096,-00.1110,+10.0736,-0.056,-0.043,-0.766,+025.18,+101.14
16179518757000,+0.781001,+6.24500E-001,+3.13821E-003,+5.20588E-003,+00.000362,+00.000251,+00.000375,+00.0027,-00.1120,+10.0660,-0.056,-0.043,-0.766,+025.18,+101.14
16179520007000,+0.7810014,+6.24500E-001,+3.13723E-003,+5.20499E-003,+00.000523,-00.000083,+00.000301,-00.0009,-00.1251,+10.0553,-0.055,-0.043,-0.769,+025.18,+101.14
16179521257000,+0.7810014,+6.24500E-001,+3.13723E-003,+5.20499E-003,+00.000578,-00.000726,+00.000178,+00.0036,-00.1334,+10.0613,-0.055,-0.043,-0.769,+025.18,+101.14
16179522507000,+0.7810017,+6.24499E-001,+3.13890E-003,+5.20478E-003,+00.000236,-00.001018,+00.000356,+00.0067,-00.1344,+10.0727,-0.055,-0.043,-0.769,+025.18,+101.14
16179523757000,+0.7810017,+6.24499E-001,+3.13890E-003,+5.20478E-003,-00.000001,-00.000626,+00.000061,+00.0039,-00.1367,+10.0746,-0.055,-0.043,-0.769,+025.18,+101.14
16179525007000,+0.7810015,+6.24500E-001,+3.14024E-003,+5.20354E-003,-00.000018,+00.000223,-00.000324,+00.0084,-00.1284,+10.0787,-0.054,-0.037,-0.760,+025.18,+101.14
16179526257000,+0.7810015,+6.24500E-001,+3.14024E-003,+5.20354E-003,-00.000047,+00.000798,-00.000079,+00.0181,-00.1237,+10.0727,-0.054,-0.037,-0.760,+025.18,+101.14
16179527507000,+0.7810016,+6.24499E-001,+3.14180E-003,+5.20366E-003,+00.000155,+00.000599,-00.000018,+00.0279,-00.1191,+10.0738,-0.054,-0.037,-0.760,+025.18,+101.14
16179528757000,+0.7810016,+6.24499E-001,+3.14180E-003,+5.20366E-003,+00.000344,-00.000009,+00.000303,+00.0286,-00.1153,+10.0789,-0.055,-0.042,-0.760,+025.18,+101.14
16179530007000,+0.7810013,+6.24500E-001,+3.14100E-003,+5.20324E-003,+00.000452,-00.000491,+00.000204,+00.0220,-00.1219,+10.0674,-0.055,-0.042,-0.760,+025.18,+101.14
16179531257000,+0.7810013,+6.24500E-001,+3.14100E-003,+5.20324E-003,+00.000091,-00.000005,-00.000536,+00.0123,-00.1244,+10.0640,-0.055,-0.042,-0.760,+025.18,+101.12
16179532507000,+0.7810008,+6.24501E-001,+3.14251E-003,+5.20433E-003,-00.000338,+00.000529,-00.000556,-00.0004,-00.1250,+10.0729,-0.054,-0.042,-0.763,+025.18,+101.12
16179533756000,+0.7810008,+6.24501E-001,+3.14251E-003,+5.20433E-003,-00.000120,+00.000564,-00.000465,+00.0029,-00.1209,+10.0671,-0.054,-0.042,-0.763,+025.18,+101.12
16179535007000,+0.7810015,+6.24500E-001,+3.14247E-003,+5.20337E-003,-00.000360,+00.000893,+00.000113,+00.0068,-00.1114,+10.0698,-0.054,-0.042,-0.763,+025.18,+101.12
16179536257000,+0.7810015,+6.24500E-001,+3.14247E-003,+5.20337E-003,-00.000465,+00.000851,+00.000405,+00.0123,-00.1065,+10.0744,-0.054,-0.042,-0.763,+025.18,+101.14
16179537506000,+0.7810005,+6.24501E-001,+3.14409E-003,+5.20059E-003,-00.000010,+00.000699,-00.000182,+00.0251,-00.1000,+10.0651,-0.054,-0.032,-0.762,+025.18,+101.14
16179538757000,+0.7810005,+6.24501E-001,+3.14409E-003,+5.20059E-003,+00.000372,+00.000420,-00.000996,+00.0312,-00.0939,+10.0648,-0.054,-0.032,-0.762,+025.18,+101.14
16179540007000,+0.7809994,+6.24502E-001,+3.14121E-003,+5.19986E-003,+00.000626,-00.000235,-00.001357,+00.0345,-00.0957,+10.0741,-0.054,-0.032,-0.762,+025.18,+101.14
16179541257000,+0.7809994,+6.24502E-001,+3.14121E-003,+5.19986E-003,+00.001209,-00.000058,-00.001023,+00.0390,-00.1017,+10.0811,-0.054,-0.042,-0.765,+025.19,+101.14
16179542506000,+0.7809997,+6.24502E-001,+3.13642E-003,+5.19571E-003,+00.001361,+00.000326,-00.000509,+00.0353,-00.1096,+10.0852,-0.054,-0.042,-0.765,+025.19,+101.14
16179543756000,+0.7809997,+6.24502E-001,+3.13642E-003,+5.19571E-003,+00.000738,+00.000663,-00.000405,+00.0336,-00.1149,+10.0860,-0.054,-0.042,-0.765,+025.19,+101.14
16179545007000,+0.7809982,+6.24504E-001,+3.13497E-003,+5.19612E-003,+00.000646,+00.000491,-00.000749,+00.0277,-00.1151,+10.0926,-0.054,-0.042,-0.765,+025.19,+101.14
16179546257000,+0.7809982,+6.24504E-001,+3.13497E-003,+5.19612E-003,+00.000860,-00.000069,-00.001153,+00.0181,-00.1063,+10.0830,-0.056,-0.043,-0.761,+025.18,+101.14
16179547506000,+0.7809978,+6.24504E-001,+3.13367E-003,+5.19442E-003,+00.000576,+00.000417,-00.001235,+00.0126,-00.1037,+10.0683,-0.056,-0.043,-0.761,+025.18,+101.15
16179548757000,+0.7809978,+6.24504E-001,+3.13367E-003,+5.19442E-003,+00.000612,+00.001170,-00.000481,+00.0136,-00.1106,+10.0722,-0.056,-0.043,-0.761,+025.19,+101.15
16179550007000,+0.7809988,+6.24503E-001,+3.13532E-003,+5.19276E-003,+00.000452,+00.001889,+00.000371,+00.0207,-00.1147,+10.0598,-0.056,-0.040,-0.765,+025.19,+101.15
16179551257000,+0.7809988,+6.24503E-001,+3.13532E-003,+5.19276E-003,+00.000583,+00.002034,+00.000849,+00.0301,-00.1209,+10.0575,-0.056,-0.040,-0.765,+025.19,+101.14
16179552507000,+0.7809988,+6.24503E-001,+3.13208E-003,+5.19060E-003,+00.001070,+00.000840,+00.000679,+00.0291,-00.1145,+10.0710,-0.056,-0.040,-0.765,+025.19,+101.14
16179553756000,+0.7809988,+6.24503E-001,+3.13208E-003,+5.19060E-003,+00.001051,+00.000245,+00.000225,+00.0232,-00.1092,+10.0584,-0.052,-0.040,-0.769,+025.18,+101.14
16179555007000,+0.7809984,+6.24504E-001,+3.13309E-003,+5.19049E-003,+00.000745,+00.000260,-00.000242,+00.0173,-00.1068,+10.0540,-0.052,-0.040,-0.769,+025.18,+101.14
16179556257000,+0.7809984,+6.24504E-001,+3.13309E-003,+5.19049E-003,+00.000470,-00.000199,-00.000250,+00.0092,-00.1037,+10.0487,-0.052,-0.040,-0.769,+025.18,+101.15
16179557507000,+0.7809991,+6.24503E-001,+3.12973E-003,+5.18841E-003,+00.000111,-00.000076,+00.000178,+00.0167,-00.1076,+10.0422,-0.052,-0.040,-0.769,+025.18,+101.15
16179558756000,+0.7809991,+6.24503E-001,+3.12973E-003,+5.18841E-003,+00.000092,-00.000178,+00.000613,+00.0217,-00.1091,+10.0541,-0.055,-0.034,-0.763,+025.18,+101.15
16179560006000,+0.7809998,+6.24502E-001,+3.12928E-003,+5.18783E-003,+00.000623,-00.000417,+00.000872,+00.0267,-00.1101,+10.0655,-0.055,-0.034,-0.763,+025.18,+101.14
16179561257000,+0.7809998,+6.24502E-001,+3.12928E-003,+5.18783E-003,+00.000053,-00.000460,+00.000710,+00.0309,-00.1079,+10.0863,-0.055,-0.034,-0.763,+025.19,+101.14
16179562507000,+0.7809997,+6.24502E-001,+3.12511E-003,+5.19003E-003,-00.000272,-00.000946,+00.000338,+00.0261,-00.1116,+10.1019,-0.057,-0.040,-0.768,+025.19,+101.14
16179563756000,+0.7809997,+6.24502E-001,+3.12511E-003,+5.19003E-003,-00.000314,-00.001167,-00.000209,+00.0275,-00.1140,+10.1098,-0.057,-0.040,-0.768,+025.19,+101.13
16179565007000,+0.7809988,+6.24503E-001,+3.12499E-003,+5.19093E-003,-00.000818,-00.001209,-00.000571,+00.0305,-00.1121,+10.1039,-0.057,-0.040,-0.768,+025.19,+101.13
